Key Id,Tournament Id,tournament Name,Match Id,Match Name,Team 1,Team 2,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Home Team FIFA Rank,Away Team FIFA Rank,Year,Home Team Squad Value (€M),Away Team Squad Value (€M),Home team win percentage,Away team win percentage,Home team wins in last 5 matches,Home team draws in last 5 matches,Home team losses in last 5 matches,Away team wins in last 5 matches,Away team draws in last 5 matches,Away team losses in last 5 matches,Home team points in last 5 matches,Away team points in last 5 matches,Home avg goals scored,Home avg goals conceded,Away avg goals scored,Away avg goals conceded,Home Elo,Away Elo,Head to Head Home Team Win,Head to Head Away Team Win,Head to Head Draw
826,WC-2014,2014 FIFA World Cup,M-2014-54,Germany v Algeria,Germany,Algeria,round of 16,not applicable,0,1,0,0,2014-06-30,17:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-29,Germany,DEU,T-01,Algeria,DZA,21,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,1.0,18.0,2014,700.0,80.0,0.8571,0.25,3,1,1,1,2,2,10,5,2.0,1.0,1.2,1.2,1229.3,967.69,0,1,0
827,WC-2014,2014 FIFA World Cup,M-2014-55,Argentina v Switzerland,Argentina,Switzerland,round of 16,not applicable,0,1,0,0,2014-07-01,13:00,S-022,Arena Corinthians,São Paulo,Brazil,T-03,Argentina,ARG,T-73,Switzerland,CHE,10,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,2.0,12.0,2014,620.0,230.0,0.8571,0.5,4,0,1,2,1,2,12,7,1.8,1.6,1.4,1.4,1182.06,979.24,1,0,0
828,WC-2014,2014 FIFA World Cup,M-2014-56,Belgium v United States,Belgium,United States,round of 16,not applicable,0,1,0,0,2014-07-01,17:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-06,Belgium,BEL,T-80,United States,USA,21,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,4.0,13.0,2014,450.0,170.0,0.8,0.25,4,0,1,2,1,2,12,7,1.4,1.0,1.2,1.2,1026.41,950.21,0,1,0
829,WC-2014,2014 FIFA World Cup,M-2014-57,France v Germany,France,Germany,quarter-finals,not applicable,0,1,0,0,2014-07-04,13:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,France,FRA,T-29,Germany,DEU,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,7.0,1.0,2014,590.0,700.0,0.6,0.8571,3,1,1,4,1,0,10,13,2.2,0.8,2.4,1.0,1119.47,1234.74,1,2,0
830,WC-2014,2014 FIFA World Cup,M-2014-58,Brazil v Colombia,Brazil,Colombia,quarter-finals,not applicable,0,1,0,0,2014-07-04,17:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,Brazil,BRA,T-15,Colombia,COL,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,6.0,3.0,2014,680.0,280.0,0.5714,0.8,3,1,1,4,0,1,10,12,1.8,1.0,2.2,0.8,1269.25,1012.85,0,0,0
831,WC-2014,2014 FIFA World Cup,M-2014-59,Argentina v Belgium,Argentina,Belgium,quarter-finals,not applicable,0,1,0,0,2014-07-05,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-03,Argentina,ARG,T-06,Belgium,BEL,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2.0,4.0,2014,620.0,450.0,0.8571,0.8,4,0,1,4,0,1,12,12,1.4,1.4,1.2,0.8,1189.18,1038.17,1,1,0
832,WC-2014,2014 FIFA World Cup,M-2014-60,Netherlands v Costa Rica,Netherlands,Costa Rica,quarter-finals,not applicable,0,1,0,0,2014-07-05,17:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-46,Netherlands,NLD,T-16,Costa Rica,CRI,00,0,0,0,0,1,1,43,4,3,home team win,1,0,0,5.0,16.0,2014,580.0,60.0,0.8571,0.6,4,0,1,3,1,1,12,10,2.4,1.0,1.2,0.8,1176.32,1027.84,0,0,0
833,WC-2014,2014 FIFA World Cup,M-2014-61,Brazil v Germany,Brazil,Germany,semi-finals,not applicable,0,1,0,0,2014-07-08,17:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-29,Germany,DEU,17,1,7,-6,6,0,0,0-0,0,0,away team win,0,1,0,6.0,1.0,2014,680.0,700.0,0.5714,0.8571,4,1,0,4,1,0,13,13,2.0,0.8,2.0,0.6,1274.83,1244.94,1,0,0
834,WC-2014,2014 FIFA World Cup,M-2014-62,Netherlands v Argentina,Netherlands,Argentina,semi-finals,not applicable,0,1,0,0,2014-07-09,17:00,S-022,Arena Corinthians,São Paulo,Brazil,T-46,Netherlands,NLD,T-03,Argentina,ARG,00,0,0,0,0,1,1,24,2,4,away team win,0,1,0,5.0,2.0,2014,580.0,620.0,0.8571,0.8571,5,0,0,5,0,0,15,15,2.4,0.8,1.6,0.6,1185.27,1198.04,2,1,1
835,WC-2014,2014 FIFA World Cup,M-2014-63,Brazil v Netherlands,Brazil,Netherlands,third-place match,not applicable,0,1,0,0,2014-07-12,17:00,S-009,Estádio Nacional,Brasília,Brazil,T-09,Brazil,BRA,T-46,Netherlands,NLD,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,6.0,5.0,2014,680.0,580.0,0.5714,0.8571,3,1,1,4,0,1,10,12,1.6,2.0,1.4,0.6,1258.54,1170.82,2,2,0
836,WC-2014,2014 FIFA World Cup,M-2014-64,Germany v Argentina,Germany,Argentina,final,not applicable,0,1,0,0,2014-07-13,16:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-29,Germany,DEU,T-03,Argentina,ARG,10,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,1.0,2.0,2014,700.0,620.0,0.8571,0.8571,4,1,0,5,0,0,13,15,2.6,0.8,1.2,0.4,1261.23,1212.49,4,1,1
837,WC-2018,2018 FIFA World Cup,M-2018-01,Russia v Saudi Arabia,Russia,Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-14,18:00,S-117,Luzhniki Stadium,Moscow,Russia,T-60,Russia,RUS,T-61,Saudi Arabia,SAU,50,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,48.0,69.0,2018,140.0,75.0,0.6,0.3333,0,2,3,0,1,4,2,1,0.8,1.4,0.4,2.2,961.17,920.67,0,0,0
838,WC-2018,2018 FIFA World Cup,M-2018-02,Egypt v Uruguay,Egypt,Uruguay,group stage,Group A,1,0,0,0,2018-06-15,17:00,S-126,Central Stadium,Yekaterinburg,Russia,T-25,Egypt,EGY,T-81,Uruguay,URY,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,56.0,7.0,2018,125.0,360.0,0.0,0.8,0,2,2,2,0,3,2,6,0.75,1.5,1.2,1.8,977.46,1023.46,0,0,0
839,WC-2018,2018 FIFA World Cup,M-2018-03,Morocco v Iran,Morocco,Iran,group stage,Group B,1,0,0,0,2018-06-15,18:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-45,Morocco,MAR,T-36,Iran,IRN,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,40.0,36.0,2018,160.0,55.0,0.0,0.3333,1,1,3,0,2,3,4,2,1.4,1.8,0.4,1.4,960.44,922.76,0,0,0
840,WC-2018,2018 FIFA World Cup,M-2018-04,Portugal v Spain,Portugal,Spain,group stage,Group B,1,0,0,0,2018-06-15,21:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-56,Portugal,PRT,T-71,Spain,ESP,33,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,6.0,9.0,2018,560.0,780.0,0.25,0.25,1,2,2,3,0,2,5,9,0.8,1.6,1.2,1.4,1070.53,1118.36,0,1,0
841,WC-2018,2018 FIFA World Cup,M-2018-05,France v Australia,France,Australia,group stage,Group C,1,0,0,0,2018-06-16,13:00,S-116,Kazan Arena,Kazan,Russia,T-28,France,FRA,T-04,Australia,AUS,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2.0,41.0,2018,1050.0,100.0,0.8571,0.0,3,1,1,1,1,3,10,4,2.0,0.6,1.2,2.2,1109.28,960.31,0,0,0
842,WC-2018,2018 FIFA World Cup,M-2018-06,Argentina v Iceland,Argentina,Iceland,group stage,Group D,1,0,0,0,2018-06-16,16:00,S-118,Otkritie Arena,Moscow,Russia,T-03,Argentina,ARG,T-35,Iceland,ISL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,11.0,37.0,2018,700.0,65.0,0.25,0.0,4,0,1,0,0,0,12,0,1.0,0.6,0.0,0.0,1199.58,1000.0,0,0,0
843,WC-2018,2018 FIFA World Cup,M-2018-07,Peru v Denmark,Peru,Denmark,group stage,Group C,1,0,0,0,2018-06-16,19:00,S-123,Mordovia Arena,Saransk,Russia,T-54,Peru,PER,T-21,Denmark,DNK,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,20.0,10.0,2018,145.0,195.0,0.3333,0.25,0,2,3,2,0,3,2,6,0.4,2.6,1.0,1.8,973.12,1032.94,0,0,0
844,WC-2018,2018 FIFA World Cup,M-2018-08,Croatia v Nigeria,Croatia,Nigeria,group stage,Group D,1,0,0,0,2018-06-16,21:00,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-17,Croatia,HRV,T-48,Nigeria,NGA,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,4.0,44.0,2018,290.0,180.0,0.8571,0.3333,1,2,2,1,2,2,5,5,1.6,1.6,1.0,1.4,1019.34,959.68,0,0,0
845,WC-2018,2018 FIFA World Cup,M-2018-09,Costa Rica v Serbia,Costa Rica,Serbia,group stage,Group E,1,0,0,0,2018-06-17,16:00,S-122,Samara Arena,Samara,Russia,T-16,Costa Rica,CRI,T-64,Serbia,SRB,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,36.0,29.0,2018,65.0,185.0,0.0,0.3333,3,1,1,1,0,2,10,3,1.0,0.4,0.6667,1.0,1018.89,993.23,0,0,0
846,WC-2018,2018 FIFA World Cup,M-2018-10,Germany v Mexico,Germany,Mexico,group stage,Group F,1,0,0,0,2018-06-17,18:00,S-117,Luzhniki Stadium,Moscow,Russia,T-29,Germany,DEU,T-44,Mexico,MEX,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,16.0,17.0,2018,820.0,230.0,0.3333,0.5,5,0,0,2,1,2,15,7,2.4,0.4,1.2,1.2,1274.14,1002.66,3,0,0
847,WC-2018,2018 FIFA World Cup,M-2018-11,Brazil v Switzerland,Brazil,Switzerland,group stage,Group E,1,0,0,0,2018-06-17,21:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-09,Brazil,BRA,T-73,Switzerland,CHE,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,3.0,8.0,2018,880.0,280.0,0.6,0.25,3,0,2,2,1,2,9,7,1.6,2.6,1.4,1.4,1239.83,972.12,0,0,1
848,WC-2018,2018 FIFA World Cup,M-2018-12,Sweden v South Korea,Sweden,South Korea,group stage,Group F,1,0,0,0,2018-06-18,15:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-72,Sweden,SWE,T-69,South Korea,KOR,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,14.0,61.0,2018,175.0,125.0,0.6,0.3333,1,2,2,0,2,3,5,2,0.8,1.2,1.2,2.0,1042.35,931.52,0,0,0
849,WC-2018,2018 FIFA World Cup,M-2018-13,Belgium v Panama,Belgium,Panama,group stage,Group G,1,0,0,0,2018-06-18,18:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-06,Belgium,BEL,T-52,Panama,PAN,30,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1.0,71.0,2018,830.0,25.0,0.8571,0.0,4,0,1,0,0,0,12,0,1.2,0.6,0.0,0.0,1029.31,1000.0,0,0,0
850,WC-2018,2018 FIFA World Cup,M-2018-14,Tunisia v England,Tunisia,England,group stage,Group G,1,0,0,0,2018-06-18,21:00,S-125,Volgograd Arena,Volgograd,Russia,T-76,Tunisia,TUN,T-27,England,ENG,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,26.0,5.0,2018,70.0,870.0,0.3333,0.5714,0,2,3,1,1,3,2,4,0.8,1.8,0.8,1.6,928.3,1059.03,0,1,0
851,WC-2018,2018 FIFA World Cup,M-2018-15,Colombia v Japan,Colombia,Japan,group stage,Group H,1,0,0,0,2018-06-19,15:00,S-123,Mordovia Arena,Saransk,Russia,T-15,Colombia,COL,T-42,Japan,JPN,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,12.0,50.0,2018,330.0,160.0,0.5,0.25,4,0,1,1,1,3,12,4,2.4,0.8,1.0,1.4,1007.27,944.11,1,0,0
852,WC-2018,2018 FIFA World Cup,M-2018-16,Poland v Senegal,Poland,Senegal,group stage,Group H,1,0,0,0,2018-06-19,18:00,S-118,Otkritie Arena,Moscow,Russia,T-55,Poland,POL,T-63,Senegal,SEN,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,20.0,23.0,2018,260.0,165.0,0.3333,0.3333,2,0,3,2,2,1,6,8,1.0,1.8,1.4,1.2,1035.26,1020.78,0,0,0
853,WC-2018,2018 FIFA World Cup,M-2018-17,Russia v Egypt,Russia,Egypt,group stage,Group A,1,0,0,0,2018-06-19,21:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-60,Russia,RUS,T-25,Egypt,EGY,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,48.0,56.0,2018,140.0,125.0,0.6,0.0,1,2,2,0,2,3,5,2,1.8,1.2,0.6,1.4,974.42,964.44,0,0,0
854,WC-2018,2018 FIFA World Cup,M-2018-18,Portugal v Morocco,Portugal,Morocco,group stage,Group B,1,0,0,0,2018-06-20,15:00,S-117,Luzhniki Stadium,Moscow,Russia,T-56,Portugal,PRT,T-45,Morocco,MAR,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,6.0,40.0,2018,560.0,160.0,0.25,0.0,1,2,2,1,1,3,5,4,1.4,2.2,1.2,1.6,1072.58,943.82,0,1,0
855,WC-2018,2018 FIFA World Cup,M-2018-19,Uruguay v Saudi Arabia,Uruguay,Saudi Arabia,group stage,Group A,1,0,0,0,2018-06-20,18:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-81,Uruguay,URY,T-61,Saudi Arabia,SAU,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,7.0,69.0,2018,360.0,75.0,0.8,0.3333,3,0,2,0,1,4,9,1,1.0,1.2,0.4,3.0,1036.49,907.41,0,0,0
856,WC-2018,2018 FIFA World Cup,M-2018-20,Iran v Spain,Iran,Spain,group stage,Group B,1,0,0,0,2018-06-20,21:00,S-116,Kazan Arena,Kazan,Russia,T-36,Iran,IRN,T-71,Spain,ESP,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,36.0,9.0,2018,55.0,780.0,0.3333,0.25,1,2,2,2,1,2,5,7,0.6,1.0,1.6,2.0,939.38,1116.31,0,0,0
857,WC-2018,2018 FIFA World Cup,M-2018-21,Denmark v Australia,Denmark,Australia,group stage,Group C,1,0,0,0,2018-06-21,16:00,S-122,Samara Arena,Samara,Russia,T-21,Denmark,DNK,T-04,Australia,AUS,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,10.0,41.0,2018,195.0,100.0,0.25,0.0,2,0,3,1,0,4,6,3,0.8,1.8,1.2,2.4,1045.38,951.38,0,0,0
858,WC-2018,2018 FIFA World Cup,M-2018-22,France v Peru,France,Peru,group stage,Group C,1,0,0,0,2018-06-21,20:00,S-126,Central Stadium,Yekaterinburg,Russia,T-28,France,FRA,T-54,Peru,PER,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2.0,20.0,2018,1050.0,145.0,0.8571,0.3333,3,1,1,0,2,3,10,2,1.8,0.8,0.4,2.6,1118.21,960.68,0,0,0
859,WC-2018,2018 FIFA World Cup,M-2018-23,Argentina v Croatia,Argentina,Croatia,group stage,Group D,1,0,0,0,2018-06-21,21:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-03,Argentina,ARG,T-17,Croatia,HRV,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,11.0,4.0,2018,700.0,290.0,0.25,0.8571,3,1,1,2,1,2,10,7,0.6,0.4,2.0,1.6,1191.8,1031.79,1,0,0
860,WC-2018,2018 FIFA World Cup,M-2018-24,Brazil v Costa Rica,Brazil,Costa Rica,group stage,Group E,1,0,0,0,2018-06-22,15:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-09,Brazil,BRA,T-16,Costa Rica,CRI,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,36.0,2018,880.0,65.0,0.6,0.0,2,1,2,2,1,2,7,7,1.0,2.6,0.4,0.4,1230.12,1002.78,2,0,0
861,WC-2018,2018 FIFA World Cup,M-2018-25,Nigeria v Iceland,Nigeria,Iceland,group stage,Group D,1,0,0,0,2018-06-22,18:00,S-125,Volgograd Arena,Volgograd,Russia,T-48,Nigeria,NGA,T-35,Iceland,ISL,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,44.0,37.0,2018,180.0,65.0,0.3333,0.0,1,1,3,0,1,0,4,1,0.6,1.4,1.0,1.0,947.23,1007.78,0,0,0
862,WC-2018,2018 FIFA World Cup,M-2018-26,Serbia v Switzerland,Serbia,Switzerland,group stage,Group E,1,0,0,0,2018-06-22,20:00,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-64,Serbia,SRB,T-73,Switzerland,CHE,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,29.0,8.0,2018,185.0,280.0,0.3333,0.25,2,0,2,2,1,2,6,7,0.75,0.75,1.6,1.6,1009.34,981.83,0,0,0
863,WC-2018,2018 FIFA World Cup,M-2018-27,Belgium v Tunisia,Belgium,Tunisia,group stage,Group G,1,0,0,0,2018-06-23,15:00,S-118,Otkritie Arena,Moscow,Russia,T-06,Belgium,BEL,T-76,Tunisia,TUN,52,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,1.0,26.0,2018,830.0,70.0,0.8571,0.3333,4,0,1,0,1,4,12,1,1.4,0.4,0.8,2.0,1043.05,918.69,0,0,1
864,WC-2018,2018 FIFA World Cup,M-2018-28,South Korea v Mexico,South Korea,Mexico,group stage,Group F,1,0,0,0,2018-06-23,18:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-69,South Korea,KOR,T-44,Mexico,MEX,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,61.0,17.0,2018,125.0,230.0,0.3333,0.5,0,1,4,3,1,1,1,10,0.8,1.8,1.2,0.6,921.15,1027.46,0,1,0
865,WC-2018,2018 FIFA World Cup,M-2018-29,Germany v Sweden,Germany,Sweden,group stage,Group F,1,0,0,0,2018-06-23,21:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-29,Germany,DEU,T-72,Sweden,SWE,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,16.0,14.0,2018,820.0,175.0,0.3333,0.6,4,0,1,2,2,1,12,8,2.2,0.6,0.8,0.8,1249.34,1052.72,3,1,0
866,WC-2018,2018 FIFA World Cup,M-2018-30,England v Panama,England,Panama,group stage,Group G,1,0,0,0,2018-06-24,15:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-27,England,ENG,T-52,Panama,PAN,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,5.0,71.0,2018,870.0,25.0,0.5714,0.0,1,1,3,0,0,1,4,0,1.0,1.8,0.0,3.0,1068.64,986.26,0,0,0
867,WC-2018,2018 FIFA World Cup,M-2018-31,Japan v Senegal,Japan,Senegal,group stage,Group H,1,0,0,0,2018-06-24,20:00,S-126,Central Stadium,Yekaterinburg,Russia,T-42,Japan,JPN,T-63,Senegal,SEN,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,50.0,23.0,2018,160.0,165.0,0.25,0.3333,1,1,3,2,2,1,4,8,0.8,1.4,1.6,1.4,961.81,1036.4,0,0,0
868,WC-2018,2018 FIFA World Cup,M-2018-32,Poland v Colombia,Poland,Colombia,group stage,Group H,1,0,0,0,2018-06-24,21:00,S-116,Kazan Arena,Kazan,Russia,T-55,Poland,POL,T-15,Colombia,COL,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,20.0,12.0,2018,260.0,330.0,0.3333,0.5,2,0,3,3,0,2,6,9,1.2,1.4,2.0,1.2,1019.63,989.58,0,0,0
869,WC-2018,2018 FIFA World Cup,M-2018-33,Saudi Arabia v Egypt,Saudi Arabia,Egypt,group stage,Group A,1,0,0,0,2018-06-25,17:00,S-125,Volgograd Arena,Volgograd,Russia,T-61,Saudi Arabia,SAU,T-25,Egypt,EGY,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,69.0,56.0,2018,75.0,125.0,0.3333,0.0,0,1,4,0,2,3,1,2,0.4,2.6,0.4,1.2,897.74,949.87,0,0,0
870,WC-2018,2018 FIFA World Cup,M-2018-34,Uruguay v Russia,Uruguay,Russia,group stage,Group A,1,0,0,0,2018-06-25,18:00,S-122,Samara Arena,Samara,Russia,T-81,Uruguay,URY,T-60,Russia,RUS,30,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,7.0,48.0,2018,360.0,140.0,0.8,0.6,4,0,1,2,2,1,12,8,1.0,0.6,2.0,0.8,1046.16,988.99,0,0,0
871,WC-2018,2018 FIFA World Cup,M-2018-35,Spain v Morocco,Spain,Morocco,group stage,Group B,1,0,0,0,2018-06-25,20:00,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-71,Spain,ESP,T-45,Morocco,MAR,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,9.0,40.0,2018,780.0,160.0,0.25,0.0,2,1,2,1,1,3,7,4,1.6,2.0,1.0,1.4,1124.27,934.14,0,0,0
872,WC-2018,2018 FIFA World Cup,M-2018-36,Iran v Portugal,Iran,Portugal,group stage,Group B,1,0,0,0,2018-06-25,21:00,S-123,Mordovia Arena,Saransk,Russia,T-36,Iran,IRN,T-56,Portugal,PRT,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.0,6.0,2018,55.0,560.0,0.3333,0.25,1,1,3,2,2,1,4,8,0.4,1.0,1.6,2.0,931.42,1082.26,0,1,0
873,WC-2018,2018 FIFA World Cup,M-2018-37,Australia v Peru,Australia,Peru,group stage,Group C,1,0,0,0,2018-06-26,17:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-04,Australia,AUS,T-54,Peru,PER,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,41.0,20.0,2018,100.0,145.0,0.0,0.3333,0,1,4,0,2,3,1,2,1.0,2.4,0.4,1.6,955.34,952.05,0,0,0
874,WC-2018,2018 FIFA World Cup,M-2018-38,Denmark v France,Denmark,France,group stage,Group C,1,0,0,0,2018-06-26,17:00,S-117,Luzhniki Stadium,Moscow,Russia,T-21,Denmark,DNK,T-28,France,FRA,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,10.0,2.0,2018,195.0,1050.0,0.25,0.8571,2,1,2,3,1,1,7,10,1.0,1.4,1.0,0.4,1041.42,1126.84,1,1,0
875,WC-2018,2018 FIFA World Cup,M-2018-39,Iceland v Croatia,Iceland,Croatia,group stage,Group D,1,0,0,0,2018-06-26,21:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-35,Iceland,ISL,T-17,Croatia,HRV,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,37.0,4.0,2018,65.0,290.0,0.0,0.8571,0,1,1,3,0,2,1,9,0.5,1.5,2.2,1.2,990.19,1053.25,0,0,0
876,WC-2018,2018 FIFA World Cup,M-2018-40,Nigeria v Argentina,Nigeria,Argentina,group stage,Group D,1,0,0,0,2018-06-26,21:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-48,Nigeria,NGA,T-03,Argentina,ARG,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,44.0,11.0,2018,180.0,700.0,0.3333,0.25,2,0,3,2,1,2,6,7,1.0,1.4,0.4,1.0,964.82,1170.35,0,4,0
877,WC-2018,2018 FIFA World Cup,M-2018-41,South Korea v Germany,South Korea,Germany,group stage,Group F,1,0,0,0,2018-06-27,17:00,S-116,Kazan Arena,Kazan,Russia,T-69,South Korea,KOR,T-29,Germany,DEU,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,61.0,16.0,2018,125.0,820.0,0.3333,0.3333,0,1,4,4,0,1,1,12,0.8,1.8,2.2,0.6,910.6,1256.65,0,2,0
878,WC-2018,2018 FIFA World Cup,M-2018-42,Mexico v Sweden,Mexico,Sweden,group stage,Group F,1,0,0,0,2018-06-27,19:00,S-126,Central Stadium,Yekaterinburg,Russia,T-44,Mexico,MEX,T-72,Sweden,SWE,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,17.0,14.0,2018,230.0,175.0,0.5,0.6,3,1,1,2,1,2,10,7,1.4,0.8,1.0,1.2,1038.01,1045.4,0,1,0
879,WC-2018,2018 FIFA World Cup,M-2018-43,Serbia v Brazil,Serbia,Brazil,group stage,Group E,1,0,0,0,2018-06-27,21:00,S-118,Otkritie Arena,Moscow,Russia,T-64,Serbia,SRB,T-09,Brazil,BRA,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,29.0,3.0,2018,185.0,880.0,0.3333,0.6,2,0,3,2,1,2,6,7,0.8,1.0,1.2,2.4,993.15,1236.5,0,0,0
880,WC-2018,2018 FIFA World Cup,M-2018-44,Switzerland v Costa Rica,Switzerland,Costa Rica,group stage,Group E,1,0,0,0,2018-06-27,21:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-73,Switzerland,CHE,T-16,Costa Rica,CRI,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,8.0,36.0,2018,280.0,65.0,0.25,0.0,2,1,2,1,1,3,7,4,1.6,1.6,0.2,0.8,998.01,996.4,0,0,0
881,WC-2018,2018 FIFA World Cup,M-2018-45,Japan v Poland,Japan,Poland,group stage,Group H,1,0,0,0,2018-06-28,17:00,S-125,Volgograd Arena,Volgograd,Russia,T-42,Japan,JPN,T-55,Poland,POL,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,50.0,20.0,2018,160.0,260.0,0.25,0.3333,1,2,2,1,0,4,5,3,1.2,1.8,0.6,1.8,964.98,1003.34,0,0,0
882,WC-2018,2018 FIFA World Cup,M-2018-46,Senegal v Colombia,Senegal,Colombia,group stage,Group H,1,0,0,0,2018-06-28,18:00,S-122,Samara Arena,Samara,Russia,T-63,Senegal,SEN,T-15,Colombia,COL,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,23.0,12.0,2018,165.0,330.0,0.3333,0.5,2,2,1,3,0,2,8,9,1.8,1.6,2.2,1.0,1033.23,1005.87,0,0,0
883,WC-2018,2018 FIFA World Cup,M-2018-47,England v Belgium,England,Belgium,group stage,Group G,1,0,0,0,2018-06-28,20:00,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-27,England,ENG,T-06,Belgium,BEL,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,5.0,1.0,2018,870.0,830.0,0.5714,0.8571,2,1,2,4,0,1,7,12,2.0,1.2,2.2,0.8,1080.15,1052.9,1,0,1
